Title,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,stars,production_companies,nominations,oscars,Category,Profit
101. Dope,2015,103.0,11,7.2,90000.0,7000000.0,17986781.0,17506470.0,6100010.0,53.456268695776906,54.2273789211948,54.2273789211948,25,0,2,2.569540142857143
102. Masterminds,2015,95.0,10,5.8,62000.0,25000000.0,29674699.0,17368022.0,6541205.0,51.71616647593155,54.047497165956024,52.60378842019839,0,0,2,1.18698796
103. Monkey Kingdom,2015,81.0,4,7.2,4200.0,40000000.0,16839663.0,16432322.0,4577861.0,53.94783454493611,53.94783454493611,53.94783454493611,0,0,7,0.420991575
104. The Transporter Refueled,2015,96.0,10,5.2,46000.0,24926736.0,72629670.0,16029670.0,7355622.0,53.55312224243697,54.272160372145265,54.272160372145265,0,0,0,2.913725647834518
105. Eddie the Eagle,2015,106.0,10,7.3,103000.0,23000000.0,46152800.0,15789389.0,6084682.0,52.73880233363713,54.15414129494016,54.15414129494016,9,0,2,2.0066434782608695
106. Room,2015,118.0,11,8.1,462000.0,13000000.0,35402766.0,14677654.0,118298.0,52.53605567900448,54.24738304050781,54.24738304050781,141,0,3,2.7232896923076924
"107. Hello, My Name Is Doris",2015,90.0,11,6.6,23000.0,1000000.0,14659448.0,14444999.0,84986.0,49.48481949856621,55.80037838767688,55.80037838767688,11,0,2,14.659448
108. American Ultra,2015,96.0,11,6.1,97000.0,28000000.0,27262374.0,14440985.0,5454284.0,54.019740897987944,54.019740897987944,54.019740897987944,0,0,0,0.9736562142857142
109. Woodlawn,2015,123.0,9,6.4,8000.0,12000000.0,14401617.0,14394097.0,4002226.0,50.29863835526325,54.049207674745695,54.049207674745695,0,0,3,1.20013475
110. Burnt,2015,101.0,11,6.6,136000.0,20000000.0,36606743.0,13651946.0,5002521.0,52.65886009639089,54.131202347549596,54.131202347549596,0,0,2,1.83033715
111. Do You Believe?,2015,120.0,10,6.1,8400.0,2300000.0,14410698.0,12985600.0,3591282.0,52.03483922172867,54.70825733482183,54.70825733482183,3,0,3,6.265520869565218
112. Carol,2015,118.0,11,7.3,146000.0,11800000.0,44375432.0,12711491.0,253510.0,51.178529662950844,54.38234978328462,54.38234978328462,254,6,8,3.7606298305084747
113. Strange Magic,2015,99.0,9,5.8,13000.0,287463605.1018442,13603453.0,12429583.0,5504441.0,53.89921701200428,53.89921701200428,53.89921701200428,4,0,5,0.04732234884197077
114. Hot Tub Time Machine 2,2015,93.0,11,5.0,43000.0,14000000.0,13081651.0,12314651.0,5963324.0,51.90148667672898,54.01463380580455,54.01463380580455,0,0,2,0.9344036428571428
115. Self/less,2015,117.0,10,6.5,105000.0,26000000.0,31807156.0,12279691.0,5403460.0,52.60966344754219,54.05222845573879,54.05222845573879,0,0,0,1.2233521538461538
116. Far from the Madding Crowd,2015,119.0,10,7.1,55000.0,12000000.0,30599369.0,12236500.0,164985.0,50.8104042735048,54.22482974148155,54.22482974148155,11,0,8,2.5499474166666665
117. The 33,2015,127.0,10,6.9,40000.0,26000000.0,27972023.0,12227722.0,5787266.0,51.90612120058262,54.033036790215355,54.033036790215355,7,0,3,1.0758470384615384
118. The Danish Girl,2015,119.0,11,7.1,202000.0,15000000.0,64191523.0,11114018.0,187318.0,53.09867857300815,54.449850715031,54.449850715031,80,0,3,4.279434866666667
119. The Gunman,2015,115.0,11,5.8,44000.0,40000000.0,24177137.0,10664749.0,5028702.0,50.13044901345339,53.971701233631556,53.971701233631556,0,0,0,0.604428425
120. Unfinished Business,2015,91.0,11,5.4,36000.0,35000000.0,14431253.0,10219501.0,4772613.0,52.51901661845274,53.946706496563934,53.946706496563934,0,0,2,0.4123215142857143
121. The Walk,2015,123.0,9,7.3,138000.0,35000000.0,61181942.0,10137502.0,1560299.0,47.81096044650211,54.12049680574133,54.12049680574133,17,0,1,1.7480554857142858
122. The Lady in the Van,2015,104.0,10,6.7,33000.0,6000000.0,41387687.0,10021175.0,0.0,54.130255725109386,54.79054144222373,54.79054144222373,8,1,2,6.897947833333333
123. Hardcore Henry,2015,96.0,11,6.7,104000.0,2000000.0,16810562.0,9252038.0,5107604.0,54.01664650093049,54.986658260895474,54.986658260895474,0,0,0,8.405281
124. Huevos: Little Rooster's Egg-cellent Adventure,2015,98.0,9,5.7,1300.0,5300000.0,25892561.0,9080818.0,3424702.0,54.52869046566881,54.52869046566881,54.52869046566881,4,0,5,4.8853888679245285
125. The Lobster,2015,119.0,11,7.1,312000.0,4000000.0,17581104.0,9077245.0,190252.0,49.311171646447015,54.46492262815748,54.46492262815748,84,1,2,4.395276
126. Amy,2015,128.0,11,7.8,57000.0,3670882.2979688505,23706386.0,8413144.0,222500.0,51.96820470891799,54.733294408811325,54.733294408811325,47,0,7,6.457953177392004
127. Bajrangi Bhaijaan,2015,163.0,8,8.1,102000.0,10000000.0,121126188.0,8178001.0,2425000.0,49.12115634889113,55.46901432600174,55.46901432600174,28,0,0,12.1126188
128. Dragon Ball Z: Resurrection 'F',2015,93.0,8,7.1,25000.0,5000000.0,61768190.0,8008363.0,1817937.0,55.50037296640593,55.50037296640593,54.240923392513004,5,0,5,12.353638
129. Blackhat,2015,133.0,11,5.5,65000.0,70000000.0,19652057.0,8005980.0,3901815.0,51.71587638218542,53.92958710416982,53.92958710416982,5,0,0,0.28074367142857143
130. Trumbo,2015,124.0,11,7.4,86000.0,15000000.0,11430025.0,7857741.0,74177.0,52.58691222731257,53.992202847705244,53.992202847705244,45,1,3,0.7620016666666667
131. Mortdecai,2015,107.0,11,5.5,78000.0,60000000.0,47275717.0,7696134.0,4200586.0,51.67394484244482,53.99557616361463,53.99557616361463,9,0,0,0.7879286166666667
132. I'll See You in My Dreams,2015,92.0,10,6.7,9300.0,39311644.81415929,7452512.0,7449681.0,52091.0,51.706301943256115,53.917725310370955,53.917725310370955,0,0,2,0.1895751763944446
133. Our Brand Is Crisis,2015,107.0,11,6.1,23000.0,28000000.0,9002261.0,7002261.0,3238433.0,41.26938738222815,53.93489106069773,53.93489106069773,0,0,2,0.3215093214285714
134. Grandma,2015,79.0,11,6.7,17000.0,600000.0,7205073.0,6980524.0,115540.0,49.216228423173774,55.45546173289989,55.45546173289989,13,0,2,12.008455
135. Me and Earl and the Dying Girl,2015,105.0,10,7.7,141000.0,8000000.0,9074749.0,6758416.0,196496.0,53.27489975854894,54.04064769184532,54.04064769184532,30,0,2,1.134343625
136. Baahubali: The Beginning,2015,159.0,8,8.0,143000.0,18026148.0,24548038.0,6738000.0,3575000.0,52.461867346045025,53.26935924811715,53.26935924811715,22,0,4,1.3618016450325383
137. Bajirao Mastani,2015,158.0,8,7.3,40000.0,1250000000.0,11351628.0,6557047.0,1744975.0,48.70563547095079,53.894241527793675,53.166234663621026,61,0,0,0.0090813024
138. Little Boy,2015,106.0,10,7.3,24000.0,20000000.0,17572289.0,6485961.0,2750356.0,52.48351686989543,54.007375159035966,54.007375159035966,0,0,3,0.87861445
139. Victor Frankenstein,2015,110.0,10,6.0,62000.0,65000000.0,34227298.0,5775076.0,2469341.0,51.7273669156771,53.96157168915237,53.96157168915237,0,0,6,0.5265738153846153
140. Danny Collins,2015,106.0,11,7.0,34000.0,10000000.0,10835752.0,5637066.0,72459.0,53.29913999964317,54.03404228952276,54.03404228952276,4,0,2,1.0835752
141. Dilwale,2015,158.0,12,5.1,40000.0,1250000000.0,31994323.0,4871263.0,1920402.0,45.397647863258754,53.89639015943622,53.89639015943622,12,0,0,0.0255954584
142. 90 Minutes in Heaven,2015,121.0,10,4.9,4400.0,5000000.0,4842699.0,4842699.0,2035273.0,50.72315009100308,54.019075209131024,54.019075209131024,0,0,3,0.9685398
143. True Story,2015,99.0,11,6.3,74000.0,53225450.38604065,5261595.0,4719695.0,1950214.0,53.303041950108046,53.90592182976454,53.90592182976454,0,0,3,0.09885487040199757
144. Suffragette,2015,106.0,10,6.9,45000.0,14000000.0,31972096.0,4702420.0,76244.0,53.345700879072865,54.19019144716084,54.19019144716084,21,0,3,2.283721142857143
145. Prem Ratan Dhan Payo,2015,164.0,8,4.4,24000.0,1800000000.0,52715771.0,4364639.0,2425585.0,53.89687040035967,53.89687040035967,52.38735043875013,9,0,8,0.029286539444444443
146. The Meddler,2015,103.0,10,6.3,14000.0,3200000.0,5427719.0,4267218.0,57022.0,52.93718035949518,54.11374504788101,54.11374504788101,0,0,2,1.6961621875
147. 45 Years,2015,95.0,11,7.1,36000.0,58634083.22105263,14430249.0,4247285.0,65775.0,51.99151291758797,53.92508055901383,53.92508055901383,62,1,8,0.24610684106029995
148. Irrational Man,2015,95.0,11,6.6,68000.0,11000000.0,27391084.0,4030360.0,175312.0,42.35595499379807,54.21704289615579,53.73267716733528,0,0,2,2.4900985454545457
149. The Man Who Knew Infinity,2015,108.0,10,7.2,64000.0,10000000.0,12252684.0,3866794.0,80325.0,53.26916350286279,54.05247777560237,54.05247777560237,3,0,3,1.2252684
150. Where to Invade Next,2015,120.0,11,7.5,26000.0,1000000.0,4664756.0,3827261.0,897034.0,51.05044085144871,54.49998425982882,53.498960537863475,13,0,2,4.664756
151. Anomalisa,2015,90.0,11,7.2,77000.0,8000000.0,5659286.0,3759286.0,135222.0,53.985100106823666,53.985100106823666,53.985100106823666,79,1,2,0.70741075
152. Scouts Guide to the Zombie Apocalypse,2015,93.0,11,6.3,57000.0,15000000.0,16137046.0,3703046.0,1841007.0,52.701875404079864,54.03303106911221,54.03303106911221,0,0,0,1.0758030666666667
153. A la mala,2015,99.0,10,6.3,2700.0,10597372.0,3646627.0,3629842.0,1402118.0,53.93783117473828,53.93783117473828,53.93783117473828,10,0,2,0.34410672759246347
154. Spare Parts,2015,114.0,10,7.2,12000.0,12762500.0,3701325.0,3618912.0,1335768.0,50.78242042810078,53.930793469876754,53.930793469876754,2,0,3,0.2900156709108717
155. We Are Your Friends,2015,96.0,11,6.2,41000.0,2000000.0,10348732.0,3591417.0,1767308.0,54.566288839448944,54.566288839448944,54.566288839448944,0,0,8,5.174366
156. A Man Called Ove,2015,116.0,10,7.7,71000.0,4000000.0,30726624.0,3479315.0,54608.0,53.71191634443549,54.89250851613455,53.73035221491288,29,2,2,7.681656
157. Maggie's Plan,2015,98.0,11,6.2,19000.0,38124000.0,5883891.0,3351735.0,63308.0,51.585736575344626,53.9131403448476,53.9131403448476,9,0,2,0.15433561536040288
158. Green Room,2015,95.0,11,7.0,146000.0,5000000.0,3767402.0,3220371.0,87984.0,52.54463217758989,53.9910941586996,53.9910941586996,25,0,6,0.7534804
159. Dil Dhadakne Do,2015,170.0,8,7.0,21000.0,39311644.81415929,17870077.0,3066100.0,1326267.0,52.54047666152003,53.95220398698535,53.95220398698535,31,0,2,0.4545746453621688
160. Ladrones,2015,97.0,10,5.0,343.0,3000000.0,3504414.0,3063505.0,1411031.0,53.654762479961825,54.04504462641862,54.04504462641862,0,0,2,1.168138
161. Tanu Weds Manu Returns,2015,128.0,8,7.6,30000.0,390000000.0,4180081.0,3043479.0,1006476.0,52.38652746293839,53.8944544963717,53.8944544963717,45,0,2,0.01071815641025641
162. Rock the Kasbah,2015,106.0,11,5.5,13000.0,15000000.0,3394174.0,3020664.0,1470592.0,51.65842619028514,53.92250069345068,53.92250069345068,0,0,2,0.22627826666666667
163. The End of the Tour,2015,106.0,11,7.2,33000.0,53225450.38604065,3072991.0,3002884.0,123238.0,50.77348240852155,53.90057183412599,53.90057183412599,18,0,3,0.05773536865750878
164. Youth,2015,124.0,11,7.3,85000.0,12300000.0,23469540.0,2703296.0,78085.0,49.943391427959995,54.141319001311984,54.141319001311984,65,1,2,1.9080926829268292
165. Ip Man 3,2015,105.0,10,7.0,62000.0,36000000.0,157029618.0,2679437.0,784839.0,51.07439254560543,54.46058452972052,54.46058452972052,21,0,0,4.3619338333333335
166. He Named Me Malala,2015,88.0,10,7.0,4800.0,590986.1111111111,3433606.0,2668936.0,61808.0,52.31686067230662,54.64898507861049,54.64898507861049,21,0,7,5.809960564969096
167. Chi-Raq,2015,127.0,11,5.9,11000.0,25684964.79325855,2719699.0,2653032.0,1198453.0,49.01800925571938,53.9068367447637,53.9068367447637,14,0,2,0.10588681050922953
168. Miles Ahead,2015,100.0,11,6.4,11000.0,92440689.81557584,3473958.0,2610896.0,114530.0,53.89794950176302,53.89794950176302,53.89794950176302,14,0,8,0.03758039892314449
169. Captive,2015,97.0,10,5.4,7400.0,2000000.0,2801508.0,2583301.0,1393243.0,54.075309939291046,54.075309939291046,54.075309939291046,0,0,0,1.400754
170. Truth,2015,125.0,11,6.8,22000.0,9600000.0,5383097.0,2541854.0,66232.0,53.96601690443672,53.96601690443672,53.96601690443672,6,0,3,0.5607392708333333
171. Mistress America,2015,84.0,11,6.7,29000.0,10091802.583333334,3341063.0,2500431.0,93206.0,53.22136659959948,53.93613459817811,53.93613459817811,14,0,2,0.3310670192377508
172. Meru,2015,90.0,11,7.7,20000.0,3670882.2979688505,2334228.0,2334228.0,91279.0,51.621013539572864,53.975792902221606,53.975792902221606,14,0,7,0.6358765578758983
173. My All-American,2015,118.0,9,7.2,8400.0,20000000.0,2246000.0,2246000.0,1365000.0,53.90767115506414,53.90767115506414,53.90767115506414,0,0,3,0.1123
174. Jem and the Holograms,2015,118.0,9,4.2,8500.0,5000000.0,2333684.0,2184640.0,1375320.0,48.601998478152176,53.95378638637025,53.95378638637025,0,0,5,0.4667368
175. Tamasha,2015,139.0,8,7.4,34000.0,39311644.81415929,15159762.0,2065487.0,1006059.0,50.73934820092227,53.9432337454358,52.47532068708948,29,0,2,0.38563031569057493
176. A Bigger Splash,2015,125.0,11,6.4,34000.0,53225450.38604065,7547068.0,2024099.0,114419.0,48.30510766717989,53.91150861960043,53.91150861960043,19,0,3,0.14179434735190813
177. The Dressmaker,2015,119.0,11,7.0,68000.0,17000000.0,23846928.0,2022115.0,185165.0,53.288685409223824,54.07557099811814,54.07557099811814,41,0,2,1.4027604705882353
178. Desierto,2015,88.0,11,6.1,11000.0,3000000.0,4924990.0,2002036.0,514282.0,54.10665428511085,54.10665428511085,54.10665428511085,22,0,0,1.6416633333333333
179. Demolition,2015,101.0,11,7.0,119000.0,10000000.0,4366460.0,1978592.0,1100042.0,52.62971270086536,53.94987131828989,53.94987131828989,2,0,2,0.436646
180. Assassination,2015,140.0,8,7.2,8200.0,3320875000.0,96119773.0,1904682.0,287700.0,51.55597257353576,53.896825847453826,52.38751477467135,51,0,0,0.028944110513042496
181. Legend,2015,132.0,11,6.9,210000.0,30000000.0,42972994.0,1872994.0,86836.0,52.583334824803906,54.07943166299819,54.07943166299819,12,0,3,1.4324331333333333
182. Piku,2015,123.0,8,7.6,35000.0,10091802.583333334,2452343.0,1801807.0,941490.0,53.21506478154574,53.92467678354281,53.92467678354281,34,0,2,0.243003465411626
183. The Vatican Tapes,2015,91.0,10,4.7,20000.0,8000000.0,13015764.0,1784763.0,832271.0,54.10474262298178,54.10474262298178,54.10474262298178,0,0,6,1.6269705
184. Son of Saul,2015,107.0,11,7.4,53000.0,1500000.0,6659121.0,1777043.0,37930.0,53.48906299950108,54.47066535599891,54.47066535599891,61,0,3,4.439414
185. I Saw the Light,2015,123.0,11,5.8,8500.0,13000000.0,1767963.0,1646788.0,45471.0,53.1922404841878,53.91075435559781,53.91075435559781,0,0,8,0.13599715384615385
186. Jane Got a Gun,2015,98.0,11,5.9,24000.0,25000000.0,3067531.0,1513793.0,835572.0,51.90661048596235,53.90902444453203,53.90902444453203,0,0,0,0.12270124
187. Mully,2015,81.0,15,8.2,470.0,35886256.47156727,1489771.0,1489771.0,0.0,53.89846125653102,53.89846125653102,53.89846125653102,0,0,1,0.041513692050335414
188. The Diary of a Teenage Girl,2015,102.0,11,6.8,34000.0,2000000.0,1775133.0,1477002.0,52334.0,51.75058349653603,54.008539896603885,54.008539896603885,37,0,2,0.8875665
189. I,2015,188.0,8,7.4,24000.0,12500000.0,3200113.0,1449232.0,771312.0,52.39762867822144,53.92636891901071,53.92636891901071,9,0,0,0.25600904
190. Mr. Six,2015,134.0,10,6.9,4400.0,564435436.3988786,139191345.0,1415450.0,332117.0,53.59213476877792,53.92514508423956,53.92514508423956,44,0,0,0.24660277513411727
191. Welcome Back,2015,152.0,8,4.3,7000.0,564435436.3988786,21775694.0,1388365.0,714235.0,46.76907491555205,53.89807950643776,53.16915137550519,4,0,0,0.03857960113016615
192. The Cokeville Miracle,2015,94.0,10,5.6,2900.0,53225450.38604065,1348456.0,1348456.0,159468.0,51.56167045062846,53.896356245226166,51.56167045062846,0,0,3,0.025334797361407715
193. The Little Prince,2015,108.0,9,7.6,68000.0,81200000.0,97571250.0,1339152.0,116927.0,54.049400447274834,54.049400447274834,54.049400447274834,15,0,4,1.201616379310345
194. Embrace of the Serpent,2015,125.0,8,7.8,25000.0,1400000.0,3217212.0,1329249.0,50955.0,54.19205036269484,54.19205036269484,54.19205036269484,32,1,1,2.2980085714285714
195. Lost in Hong Kong,2015,114.0,8,5.4,1900.0,564435436.3988786,256283912.0,1302281.0,537736.0,53.33650060456028,53.95213618768412,53.95213618768412,0,0,0,0.4540535470896405
196. The Wolfpack,2015,90.0,11,7.0,14000.0,590986.1111111111,1414140.0,1301696.0,43920.0,53.33665098578487,54.20438979058595,54.20438979058595,15,0,7,2.3928481116777514
197. Goodbye Mr. Loser,2015,104.0,8,6.7,3700.0,24388571.42857143,228122928.0,1293626.0,363949.0,55.11005319565829,55.11005319565829,55.11005319565829,15,0,5,9.353681443298969
198. Mojin: The Lost Legend,2015,127.0,8,5.9,4500.0,37000000.0,259368448.0,1243810.0,279974.0,51.86148651527572,54.80511492115476,54.80511492115476,11,0,5,7.009958054054054
199. Beyond the Mask,2015,103.0,9,5.1,3800.0,564435436.3988786,1236094.0,1236094.0,18801.0,53.8933449064327,53.8933449064327,53.8933449064327,0,0,0,0.0021899652649137887
200. Child 44,2015,137.0,11,6.4,77000.0,50000000.0,12951093.0,1224330.0,621812.0,51.73594095579701,53.92676091242444,53.92676091242444,0,0,3,0.25902186
201. Veteran,2015,123.0,8,7.0,8300.0,5000000.0,94393020.0,1200627.0,371754.0,51.65227621442214,56.34932633793637,56.34932633793637,45,0,0,18.878604
202. Lazer Team,2015,102.0,10,5.5,9600.0,2480421.0,1406538.0,1186426.0,108586.0,53.96683878485848,53.96683878485848,53.21304097016719,0,0,0,0.5670561569991546
203. Remember,2015,94.0,11,7.5,29000.0,13000000.0,4235959.0,1184564.0,27006.0,50.715026833611546,53.93545490900504,53.93545490900504,24,0,3,0.325843
204. The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,2015,96.0,10,7.7,751.0,397500.0,1259588.0,1176781.0,24614.0,52.31875238101342,54.30534443378548,54.30534443378548,8,0,7,3.1687748427672955
205. Miss You Already,2015,112.0,10,6.8,20000.0,24000000.0,7573997.0,1162653.0,552506.0,49.187339947921366,53.934120023164006,53.934120023164006,0,0,2,0.3155832083333333
206. Dough,2015,94.0,8,6.2,2000.0,10091802.583333334,1647429.0,1148304.0,50871.0,53.91429943701144,53.91429943701144,53.91429943701144,0,0,2,0.16324427538056857
207. Papa Hemingway in Cuba,2015,110.0,11,6.3,1700.0,11334785.714285716,1153690.0,1115615.0,475224.0,53.906302821522075,53.906302821522075,53.906302821522075,0,0,3,0.1017831328338175
208. Macbeth,2015,113.0,11,6.6,60000.0,15000000.0,16322067.0,1110707.0,69833.0,50.76770714456455,54.03463592244789,54.03463592244789,29,0,4,1.0881378
209. The Overnight,2015,79.0,11,6.1,18000.0,8540000.0,1110522.0,1110522.0,53022.0,53.90997898078973,53.90997898078973,53.90997898078973,3,0,2,0.1300377049180328
210. Dark Horse,2015,85.0,9,7.3,1300.0,53225450.38604065,1034197.0,1030851.0,1865.0,53.89558804582629,53.89558804582629,53.89558804582629,2,0,3,0.0194304978633161
211. Faith of Our Fathers,2015,96.0,10,3.9,769.0,14822670.132075472,1004105.0,1004105.0,433000.0,53.90187367352185,53.90187367352185,53.90187367352185,0,0,3,0.06774116883483564
212. Boruto: Naruto the Movie,2015,95.0,9,7.7,13000.0,287463605.1018442,38362448.0,919651.0,380419.0,53.91042314387294,53.91042314387294,53.91042314387294,0,0,5,0.13345149549073781
213. Singh Is Bliing,2015,141.0,8,5.0,9400.0,204385714.2857143,20224851.0,919095.0,487040.0,48.696733482315636,53.90593477003454,53.90593477003454,0,0,0,0.09895432795135248
214. Best of Enemies: Buckley vs. Vidal,2015,87.0,11,7.6,6600.0,1000000.0,892802.0,892802.0,50378.0,54.00922107952141,54.00922107952141,54.00922107952141,27,0,7,0.892802
215. Any Body Can Dance 2,2015,154.0,8,5.4,7400.0,16016666.666666666,1176958.0,892133.0,444195.0,51.61254780303844,53.90262077733299,53.90262077733299,9,0,3,0.07348332986472425
216. Mustang,2015,97.0,10,7.6,42000.0,1300000.0,5274664.0,845464.0,20321.0,53.45403627757567,54.42096650094505,54.42096650094505,63,1,3,4.057433846153846
217. Born to Be Blue,2015,97.0,11,6.8,9400.0,6500000.0,1553337.0,830129.0,14069.0,53.191491448096095,53.92415263604573,53.92415263604573,8,0,8,0.23897492307692308
218. Sleeping with Other People,2015,101.0,11,6.5,49000.0,35714285.71428572,3224947.0,819431.0,89102.0,53.45870856393596,53.90480857554718,53.90480857554718,0,0,2,0.090298516
